Small Unit Installation Postcode,Jan 2019 - Installations Quantity,Jan 2019 - SGU Rated Output In kW,Feb 2019 - Installations Quantity,Feb 2019 - SGU Rated Output In kW,Mar 2019 - Installations Quantity,Mar 2019 - SGU Rated Output In kW,Apr 2019 - Installations Quantity,Apr 2019 - SGU Rated Output In kW,May 2019 - Installations Quantity,May 2019 - SGU Rated Output In kW,Jun 2019 - Installations Quantity,Jun 2019 - SGU Rated Output In kW,Jul 2019 - Installations Quantity,Jul 2019 - SGU Rated Output In kW,Aug 2019 - Installations Quantity,Aug 2019 - SGU Rated Output In kW,Sep 2019 - Installations Quantity,Sep 2019 - SGU Rated Output In kW,Oct 2019 - Installations Quantity,Oct 2019 - SGU Rated Output In kW,Nov 2019 - Installations Quantity,Nov 2019 - SGU Rated Output In kW,Dec 2019 - Installations Quantity,Dec 2019 - SGU Rated Output In kW,Jan 2020 - Installations Quantity,Jan 2020 - SGU Rated Output In kW,Feb 2020 - Installations Quantity,Feb 2020 - SGU Rated Output In kW,Mar 2020 - Installations Quantity,Mar 2020 - SGU Rated Output In kW,Apr 2020 - Installations Quantity,Apr 2020 - SGU Rated Output In kW,May 2020 - Installations Quantity,May 2020 - SGU Rated Output In kW,Jun 2020 - Installations Quantity,Jun 2020 - SGU Rated Output In kW,Jul 2020 - Installations Quantity,Jul 2020 - SGU Rated Output In kW,Aug 2020 - Installations Quantity,Aug 2020 - SGU Rated Output In kW
2031,9,172.285,4,21.855,3,22.550,7,36.350,4,36.740,5,30.480,3,18.540,3,19.355,3,25.600,10,115.975,10,59.370,13,110.455,4,30.960,3,22.550,10,49.615,15,106.120,6,35.250,5,47.460,9,57.575,4,24.360
2032,2,25.650,2,11.480,2,25.500,2,11.550,3,18.090,4,26.850,4,23.640,7,39.895,4,24.040,6,34.205,2,12.870,5,36.695,3,13.875,3,22.260,5,30.250,4,25.080,4,26.610,1,6.600,0,0.000,3,25.830
2033,2,8.550,2,21.840,1,5.400,1,6.405,0,0.000,1,8.000,2,13.315,1,6.000,1,4.340,3,57.420,4,107.140,0,0.000,2,17.160,1,6.600,3,32.220,2,12.555,1,4.740,0,0.000,2,19.850,4,28.350
2034,3,24.290,3,33.605,2,12.390,6,48.070,3,19.115,2,15.510,6,66.080,2,8.475,3,19.080,8,48.485,10,61.460,6,38.750,3,18.300,7,43.145,3,20.570,5,27.690,3,14.670,6,42.085,6,51.140,0,0.000
2035,7,52.825,8,57.335,10,73.540,9,52.195,6,33.555,7,45.330,8,54.300,3,23.160,5,26.620,7,44.550,9,58.170,7,55.935,6,50.280,17,105.570,11,73.815,13,77.745,15,211.485,11,68.875,15,261.530,4,21.630
2036,12,71.385,4,17.910,11,66.200,18,86.760,6,41.780,12,130.860,14,128.390,7,42.595,4,19.755,12,104.215,10,73.290,6,41.780,10,56.690,4,25.130,9,70.100,12,81.305,9,162.815,10,78.490,8,61.090,10,147.355
2037,1,3.100,1,6.480,2,10.525,0,0.000,1,3.740,1,6.490,2,7.250,3,13.600,4,20.750,0,0.000,1,3.780,3,15.760,3,14.030,2,8.700,3,20.415,2,10.050,1,5.280,0,0.000,1,8.280,3,25.440
2038,2,6.600,6,30.954,7,42.775,2,11.355,6,35.100,0,0.000,3,15.975,4,23.955,1,1.650,2,13.975,5,49.060,2,26.260,0,0.000,5,30.660,1,3.780,3,14.015,7,43.240,3,15.670,4,24.310,1,6.570
2039,4,24.990,0,0.000,1,3.050,1,3.840,1,4.030,1,3.000,0,0.000,3,13.145,2,7.500,3,15.810,2,7.530,5,27.535,0,0.000,4,17.760,2,13.215,5,28.505,0,0.000,3,16.095,1,7.920,0,0.000
2040,8,38.305,8,92.980,6,122.040,2,11.300,7,38.975,6,43.002,8,43.125,7,21.350,5,24.415,5,26.300,4,27.480,14,113.755,11,55.190,2,13.200,11,66.825,11,52.530,4,25.340,10,59.425,5,29.430,6,81.890
2041,5,21.100,6,26.920,0,0.000,6,35.360,2,9.665,6,38.930,2,16.800,1,7.920,6,25.090,2,11.400,7,26.455,5,15.045,1,5.600,7,38.790,6,26.820,4,20.585,2,12.230,3,19.560,5,25.350,2,11.550
2042,1,6.935,4,25.490,2,13.100,4,47.700,2,11.025,2,13.465,2,4.290,1,6.050,11,62.775,6,46.720,5,34.520,9,69.530,2,6.360,3,14.250,9,46.435,6,27.375,3,15.120,4,21.600,5,24.330,2,13.000
2043,0,0.000,2,87.180,2,19.900,0,0.000,0,0.000,0,0.000,1,6.210,1,5.525,1,5.175,2,4.400,2,13.740,2,9.650,0,0.000,1,5.940,1,9.300,3,12.090,0,0.000,2,33.600,2,13.200,2,13.160
2044,3,16.815,1,5.580,1,4.030,0,0.000,4,24.360,5,119.600,3,19.320,4,18.470,5,19.185,3,13.185,2,11.655,4,50.820,1,6.600,4,22.680,3,16.980,7,44.460,3,18.440,2,13.200,3,41.460,3,19.140
2045,5,37.600,5,32.095,2,17.340,1,6.000,4,33.355,0,0.000,1,2.600,4,32.760,2,13.140,8,71.400,3,25.100,2,13.040,5,43.825,3,19.030,6,52.765,7,46.590,9,66.220,5,27.090,2,13.250,0,0.000
2046,5,42.012,6,56.670,3,20.640,1,5.600,1,5.025,11,103.975,11,211.590,9,47.190,7,38.425,12,178.960,11,89.565,14,124.095,17,106.255,5,34.360,8,59.245,13,96.510,14,122.635,14,121.025,9,88.370,10,86.870
2047,2,9.540,2,14.505,0,0.000,3,21.900,2,13.815,0,0.000,4,22.065,2,6.250,2,10.335,2,13.215,1,5.610,4,32.280,5,26.505,5,37.950,7,46.200,5,35.790,3,14.860,1,10.080,2,14.070,1,7.400
2048,1,6.500,3,94.355,0,0.000,1,9.240,1,6.000,2,13.700,1,6.400,2,9.670,3,17.705,4,23.650,3,15.322,3,14.700,4,21.490,2,8.580,4,29.970,1,6.615,3,15.720,2,9.050,2,7.260,1,8.400
2049,3,21.500,2,22.390,3,28.350,7,39.605,5,34.620,3,11.975,4,19.235,3,17.420,1,3.000,3,16.800,2,11.680,5,66.056,2,13.930,3,19.140,4,44.005,6,44.840,3,19.875,1,9.900,2,9.400,1,8.050
2050,0,0.000,0,0.000,0,0.000,1,6.615,0,0.000,0,0.000,1,3.575,1,4.340,2,82.650,1,6.600,1,99.750,0,0.000,2,19.686,0,0.000,0,0.000,2,95.450,1,6.600,1,9.240,2,11.950,1,5.600
2055,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2057,2,8.970,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,4.800,0,0.000,0,0.000,0,0.000,1,10.500,0,0.000,0,0.000,0,0.000,1,13.360,0,0.000,0,0.000,0,0.000,0,0.000
2059,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2060,1,7.680,0,0.000,1,7.680,1,3.100,1,27.000,0,0.000,0,0.000,1,3.000,2,8.520,0,0.000,3,27.970,4,74.100,0,0.000,1,10.295,1,8.295,4,29.840,3,18.365,6,35.050,2,104.940,1,8.000
2061,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.615,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2062,0,0.000,2,46.250,2,11.225,3,17.090,2,9.920,4,22.250,0,0.000,0,0.000,3,16.060,1,3.200,1,9.100,1,9.530,1,3.000,1,5.325,1,6.600,3,17.320,3,15.890,2,12.015,2,10.370,1,6.600
2063,2,14.200,7,42.220,7,45.755,1,5.100,3,26.490,5,44.475,0,0.000,3,118.305,6,48.390,2,17.920,5,35.020,2,21.015,3,25.770,4,43.350,8,51.280,5,48.930,4,39.450,3,25.550,1,6.400,4,46.330
2064,1,6.100,2,13.060,4,23.465,1,5.100,1,6.300,0,0.000,2,10.110,1,5.700,6,59.685,3,13.590,4,42.900,2,14.850,4,119.350,10,89.940,5,32.100,1,6.600,3,20.910,0,0.000,3,88.190,2,11.580
2065,3,25.120,5,28.160,2,10.800,3,52.225,3,20.160,2,14.150,9,62.685,3,12.360,7,40.560,1,8.400,10,79.380,9,50.265,6,69.920,3,20.990,8,67.335,5,35.440,8,53.765,4,22.490,6,36.900,2,13.010
2066,6,41.375,9,82.390,12,85.153,12,94.355,12,91.750,6,52.061,5,30.990,13,101.890,9,52.920,21,137.495,18,168.110,11,82.555,11,72.025,14,98.935,10,69.680,12,103.915,20,196.095,14,113.945,7,51.235,12,98.920
2067,3,24.585,6,40.340,6,39.800,5,29.435,5,60.030,3,24.600,1,7.440,2,12.200,6,40.180,5,38.365,2,22.700,10,126.960,8,42.185,4,35.670,8,50.760,11,109.280,5,39.100,5,34.710,4,26.780,3,19.875
2068,11,70.805,9,63.495,7,38.325,11,98.415,14,88.420,8,65.655,9,152.095,10,62.650,9,74.150,9,93.220,10,77.005,9,94.455,10,78.800,11,116.295,15,88.295,17,110.745,17,134.835,11,92.350,14,107.620,3,22.260
2069,4,27.110,3,25.470,6,47.795,6,43.185,3,51.180,4,26.320,5,37.350,4,25.800,12,79.505,4,22.280,8,150.340,5,36.525,14,107.925,12,89.070,11,74.775,6,45.565,11,84.390,7,47.945,7,53.060,6,45.540
2070,3,21.810,3,26.920,6,43.225,4,24.600,7,53.910,9,76.365,5,41.925,5,37.185,4,27.795,10,69.325,6,51.590,10,81.295,13,96.780,9,64.705,14,101.960,11,94.395,13,97.000,10,77.680,6,52.150,5,32.980
2071,1,4.720,6,37.270,6,44.440,4,29.900,10,70.520,5,41.200,5,32.605,3,18.990,6,44.730,10,66.065,11,84.170,7,59.385,7,51.100,8,65.380,6,73.020,14,118.290,4,37.945,10,96.720,9,74.430,2,17.950
2072,1,10.050,0,0.000,4,24.025,1,7.930,1,6.600,3,15.375,2,7.800,2,11.880,1,46.480,3,19.150,7,68.000,3,27.310,0,0.000,2,18.170,6,49.230,3,25.100,4,26.510,7,51.695,2,18.260,3,22.440
2073,5,40.700,8,54.750,9,58.015,8,63.415,7,34.580,10,81.865,5,37.695,8,63.515,5,42.170,8,58.320,6,39.345,9,65.360,7,54.820,9,75.500,15,86.880,6,64.875,6,48.370,8,47.695,6,48.250,6,38.190
2074,7,45.960,11,63.605,15,103.860,4,29.440,8,57.020,11,194.285,11,77.745,13,75.745,11,73.945,18,130.960,11,88.185,14,182.450,9,73.850,7,55.420,15,191.035,23,178.225,17,121.280,15,113.615,19,189.700,8,69.170
2075,7,68.290,10,70.715,10,70.185,3,21.060,4,24.145,4,27.000,9,66.100,3,25.235,11,71.805,7,60.860,13,125.445,9,66.925,8,62.380,11,79.160,16,121.045,17,155.185,16,114.705,17,206.820,12,94.210,4,33.230
2076,8,47.045,13,103.005,10,63.185,16,95.220,8,59.625,6,37.680,11,123.765,11,96.840,10,93.545,9,64.110,14,90.000,16,213.140,6,39.670,17,105.420,15,118.235,16,140.035,14,122.760,17,125.405,10,88.930,4,35.930
2077,14,105.130,11,80.490,26,192.220,9,54.725,14,107.430,7,46.815,11,75.110,5,25.985,13,96.180,13,85.925,21,148.725,20,173.450,11,80.815,19,139.840,17,121.620,21,166.195,16,123.800,10,65.410,16,135.200,8,60.290
2079,2,13.200,7,42.395,1,6.300,1,6.120,3,21.765,5,33.020,6,42.725,6,53.270,3,23.215,7,41.975,7,59.460,3,19.815,8,56.030,5,31.905,7,48.100,10,71.645,3,18.480,4,24.930,9,68.565,4,30.580
2080,1,7.320,3,59.200,3,21.450,1,6.600,4,26.290,2,58.950,2,11.715,2,15.605,3,50.620,0,0.000,2,14.415,0,0.000,0,0.000,1,13.200,3,112.875,1,6.600,3,23.750,1,6.600,3,111.660,0,0.000
2081,1,6.200,5,38.100,3,16.045,10,50.135,8,36.820,6,38.730,13,51.565,8,39.895,7,30.195,1,6.000,6,42.490,7,50.995,3,19.400,9,63.655,7,44.085,8,61.520,5,32.010,3,18.360,4,26.610,4,26.580
2082,1,3.900,9,37.595,9,48.720,9,37.730,20,106.530,19,104.275,18,84.560,9,53.580,11,53.370,10,55.050,15,96.900,10,159.055,5,33.660,6,39.845,7,51.880,7,44.780,6,41.400,8,50.365,3,26.820,3,19.960
2083,1,5.850,3,19.670,0,0.000,1,12.505,1,8.060,2,12.660,1,3.265,2,15.765,3,18.290,2,5.500,0,0.000,3,17.850,2,13.425,3,22.670,2,14.300,8,58.250,1,6.500,2,35.820,2,24.170,1,7.820
2084,1,11.000,2,21.920,0,0.000,2,11.600,3,24.000,1,8.060,3,18.600,3,43.730,3,18.180,3,40.610,6,48.301,3,43.251,4,49.040,1,24.750,6,45.490,1,6.930,1,10.560,3,43.070,0,0.000,0,0.000
2085,4,24.670,6,36.105,6,50.020,8,53.545,3,20.940,5,32.170,7,39.845,3,21.780,14,91.455,11,76.215,5,43.380,9,157.210,10,65.550,11,67.340,8,51.810,10,92.205,8,52.930,11,82.905,6,50.820,10,65.765
2086,14,108.140,7,43.805,9,58.060,5,33.145,6,41.625,10,58.220,3,17.490,9,57.700,7,45.580,9,60.700,6,42.250,9,88.540,7,41.010,5,35.600,9,165.195,11,80.155,14,85.530,11,116.305,13,96.760,10,69.560
2087,11,80.905,7,47.090,6,35.115,5,28.700,7,55.710,6,36.450,9,66.160,10,59.945,5,30.805,11,72.870,7,48.230,13,90.225,8,51.440,9,67.335,15,94.040,9,50.050,13,82.330,4,35.230,13,102.650,12,74.620
2088,7,35.530,5,27.550,5,32.000,4,46.170,3,15.640,6,41.910,10,103.430,8,59.275,16,99.870,11,75.250,8,79.525,19,182.140,8,73.335,7,73.050,11,79.235,17,275.485,12,126.385,14,132.180,9,62.480,4,29.660
2089,1,6.205,0,0.000,1,6.820,1,6.700,0,0.000,1,4.200,1,6.210,1,5.520,1,6.200,6,71.355,0,0.000,0,0.000,2,15.050,1,17.955,1,5.400,2,11.880,2,10.980,0,0.000,2,16.730,1,4.950
2090,0,0.000,2,12.205,2,8.020,2,12.775,2,10.440,3,17.665,2,11.300,1,5.400,1,6.555,6,35.100,1,9.360,6,43.390,2,13.635,3,21.650,1,6.300,2,27.720,2,67.805,3,25.700,2,11.090,0,0.000
2092,1,6.600,3,21.850,4,31.240,5,29.390,5,44.080,1,10.800,7,44.740,4,29.250,6,40.360,4,35.550,1,6.650,7,65.310,2,12.820,6,50.745,6,131.070,6,63.780,10,122.240,2,18.000,8,81.900,4,37.705
2093,9,58.975,11,63.740,16,132.210,6,37.680,9,58.440,17,208.360,12,79.995,9,146.950,11,62.125,14,81.755,14,137.941,9,52.420,5,59.700,22,161.480,14,98.250,22,148.040,17,150.960,16,133.055,14,140.240,6,32.845
2094,0,0.000,1,6.030,1,6.300,2,12.300,1,7.375,0,0.000,1,6.555,0,0.000,1,8.540,0,0.000,0,0.000,4,17.910,3,7.260,1,2.960,5,32.840,3,19.960,4,26.320,4,27.415,1,6.480,2,14.180
2095,0,0.000,1,9.300,5,49.799,2,10.860,0,0.000,2,5.830,1,6.210,4,51.080,0,0.000,2,64.190,4,19.480,6,44.200,3,24.910,5,69.090,5,28.830,5,35.670,5,37.865,1,6.480,2,13.680,1,9.990
2096,0,0.000,6,29.870,5,32.105,3,17.625,2,13.495,4,29.485,3,19.500,3,22.600,2,16.500,4,34.255,5,32.095,13,92.455,5,31.290,6,47.090,9,71.105,11,75.080,6,35.165,4,27.480,9,57.830,3,15.620
2097,6,33.795,9,49.685,7,42.285,3,21.900,7,42.595,3,14.400,8,50.765,6,27.110,10,77.135,9,60.875,7,45.450,5,46.420,6,34.920,9,60.275,11,74.440,12,85.090,11,90.860,9,57.650,8,121.490,10,63.265
2099,14,81.148,17,93.815,21,144.340,9,62.615,10,82.355,17,116.270,18,129.340,10,69.285,19,105.250,17,98.635,21,179.975,25,167.590,16,112.305,26,167.255,22,175.335,25,164.680,13,74.720,14,104.140,14,103.700,10,67.260
2100,8,55.715,4,24.470,7,74.190,11,78.200,9,84.819,12,82.380,15,144.545,16,287.435,18,234.025,11,83.000,12,80.500,16,146.230,14,115.280,9,60.335,15,99.945,20,130.140,8,88.190,22,224.580,11,120.340,9,84.740
2101,7,54.675,10,57.010,8,104.190,4,24.325,6,79.640,9,68.965,6,45.995,7,50.065,11,82.209,4,31.975,8,64.620,9,63.330,8,54.450,8,58.960,9,69.175,11,68.060,4,23.340,11,67.900,9,72.180,10,103.725
2102,2,4.945,4,20.090,3,115.295,1,6.600,3,15.475,4,115.570,5,31.290,8,102.210,2,10.200,2,11.700,7,83.220,3,26.730,4,23.800,5,37.125,7,46.745,4,22.010,8,112.185,6,56.145,6,39.575,3,24.420
2103,4,110.790,3,23.585,3,22.200,2,12.900,5,36.110,6,37.840,2,10.605,1,3.450,6,53.005,8,47.385,2,20.070,5,43.150,3,23.080,5,34.870,6,43.915,10,155.585,10,75.445,9,260.350,5,44.720,5,37.000
2104,2,15.565,0,0.000,2,9.300,0,0.000,1,6.510,1,4.650,1,14.400,1,12.025,1,90.460,2,17.235,4,37.045,5,34.845,0,0.000,2,12.900,1,6.615,3,20.400,1,27.060,5,45.825,3,17.130,1,7.560
2105,0,0.000,2,11.700,2,13.200,0,0.000,2,14.970,0,0.000,3,30.490,1,28.500,1,5.850,4,35.470,1,6.600,2,12.675,0,0.000,0,0.000,2,19.900,2,14.770,1,6.600,1,15.180,1,9.100,0,0.000
2106,4,19.650,1,5.270,3,17.830,3,15.585,4,21.720,6,25.365,5,37.225,2,9.750,4,19.865,10,60.420,6,36.255,5,34.100,4,30.990,2,11.930,8,55.320,3,19.500,4,24.350,6,37.220,6,44.160,2,17.100
2107,6,37.640,6,41.010,11,65.960,8,63.025,6,51.930,3,13.110,7,60.660,4,27.910,9,65.310,8,59.000,11,73.551,6,39.310,4,24.230,9,97.635,9,62.400,12,83.235,12,77.290,7,63.970,10,85.180,5,46.495
2108,2,5.885,0,0.000,0,0.000,1,6.935,0,0.000,0,0.000,1,10.350,0,0.000,0,0.000,0,0.000,0,0.000,1,10.560,2,8.660,1,6.650,3,26.790,2,15.200,0,0.000,0,0.000,0,0.000,1,5.840
2109,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2110,0,0.000,3,20.605,4,30.315,3,19.260,5,36.460,1,4.880,4,33.805,1,3.780,5,49.560,8,43.200,10,78.740,2,17.100,3,14.350,2,13.230,7,59.970,7,60.270,8,62.050,6,50.205,4,86.360,2,19.860
2111,9,66.050,6,53.420,4,25.800,4,25.420,4,22.440,6,57.865,5,41.325,10,68.510,6,44.830,5,21.950,4,26.295,7,58.180,9,187.395,7,66.275,8,46.815,7,66.940,5,43.275,2,13.800,7,58.955,3,21.420
2112,8,45.460,5,35.295,10,58.335,3,19.900,21,136.090,8,96.650,8,57.770,7,42.660,8,43.320,10,133.365,20,266.865,10,65.740,15,112.845,21,138.415,24,165.025,18,131.325,13,123.980,20,128.845,13,103.760,13,100.000
2113,3,26.250,9,54.345,5,29.150,10,67.325,7,106.215,4,19.450,4,26.005,3,15.490,14,72.835,14,99.635,7,52.855,17,232.320,8,68.780,3,26.400,13,221.670,16,124.275,14,277.860,10,96.150,10,111.160,8,56.370
2114,3,17.590,7,46.645,8,45.845,5,25.970,5,48.210,4,44.255,4,27.360,8,80.335,9,63.300,7,55.680,12,94.415,13,86.500,5,43.740,15,94.080,19,186.350,15,106.180,7,48.215,8,65.330,3,20.915,5,28.395
2115,3,24.630,8,57.530,2,15.420,0,0.000,5,39.705,3,17.325,7,50.430,6,36.020,4,21.925,4,33.240,14,91.170,5,124.785,4,28.250,5,43.510,7,46.200,9,56.820,3,22.300,4,26.355,3,19.250,5,35.460
2116,2,11.100,1,6.380,2,13.000,2,22.400,4,31.015,4,121.560,2,10.800,1,6.600,3,18.270,2,15.840,7,69.540,1,6.600,0,0.000,4,28.130,4,34.095,3,48.465,2,16.550,5,211.060,2,16.960,4,26.040
2117,7,61.160,8,49.325,3,18.150,8,82.200,11,85.385,2,13.760,10,61.740,10,78.645,8,55.605,15,102.975,10,83.865,6,51.510,10,70.110,11,81.620,10,75.180,13,109.800,11,173.895,9,57.935,6,38.730,7,50.175
2118,9,57.660,8,56.835,10,64.905,8,56.435,10,90.390,7,79.260,5,34.680,8,56.030,16,116.190,16,110.925,8,42.360,23,175.015,6,40.640,13,106.675,13,92.245,20,142.790,15,119.230,18,125.390,12,86.745,12,89.825
2119,2,13.820,8,74.700,3,19.330,6,32.090,12,80.855,5,44.510,6,44.150,13,59.340,7,50.935,5,34.730,8,59.985,8,56.220,4,32.260,4,27.380,6,49.270,7,42.290,7,42.755,7,52.785,11,83.870,5,29.280
2120,9,57.990,11,55.565,6,47.040,8,50.775,17,135.650,8,55.790,7,42.235,5,30.810,8,55.380,13,134.455,25,300.000,18,277.080,14,89.445,19,122.420,26,211.660,15,113.970,19,142.510,13,106.550,18,224.070,13,193.400
2121,6,41.660,15,95.255,9,59.420,11,69.340,6,35.330,7,59.995,13,79.545,12,82.175,17,126.000,9,57.805,17,110.000,31,220.050,20,198.790,17,118.260,17,117.650,12,92.145,11,95.980,24,176.740,20,138.140,7,53.130
2122,7,76.460,5,29.655,7,54.320,11,85.315,12,75.315,6,40.295,7,56.435,9,64.570,5,30.195,18,135.735,17,121.370,11,70.905,14,103.045,15,109.400,15,81.830,22,182.155,6,39.330,9,72.315,17,142.955,9,59.820
2123,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2124,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2125,8,60.420,5,34.225,10,78.290,9,60.020,19,136.805,12,75.230,10,84.850,5,32.235,8,47.490,13,81.705,13,94.745,24,194.365,20,129.590,20,138.435,12,101.360,16,115.520,13,102.910,23,173.555,7,70.220,13,87.225
2126,7,44.600,11,68.225,10,64.575,4,25.105,9,57.860,6,43.945,17,113.727,16,116.425,11,72.190,14,95.980,20,126.995,28,210.445,16,132.760,21,144.025,25,170.770,23,154.495,15,101.825,17,123.155,21,161.415,16,105.860
2127,0,0.000,0,0.000,1,6.300,1,5.200,0,0.000,1,3.025,0,0.000,1,21.660,2,99.060,0,0.000,1,3.900,4,202.430,1,3.600,3,14.350,2,11.890,3,19.310,0,0.000,3,43.210,2,11.570,0,0.000
2128,0,0.000,1,22.000,2,13.200,1,4.125,3,94.875,0,0.000,0,0.000,2,16.365,0,0.000,0,0.000,2,125.470,0,0.000,2,25.740,1,9.000,0,0.000,0,0.000,0,0.000,1,34.650,0,0.000,1,88.800
2130,1,12.210,4,19.695,1,5.025,1,10.080,0,0.000,0,0.000,0,0.000,1,6.600,5,32.390,1,3.000,1,3.960,0,0.000,3,20.905,1,10.230,2,15.700,2,16.220,1,5.940,0,0.000,1,5.180,1,2.970
2131,2,18.965,6,59.945,4,26.415,6,44.040,4,20.695,2,9.225,3,38.000,2,11.415,1,3.600,3,13.590,2,13.000,2,174.950,4,29.220,3,18.450,16,112.910,4,115.440,6,39.950,3,22.875,5,31.190,3,16.250
2132,2,23.120,6,38.195,4,22.960,1,6.080,3,19.200,2,7.095,2,16.020,5,31.990,4,29.330,2,12.915,3,20.460,2,10.550,4,26.120,6,35.990,8,53.375,1,9.900,7,51.350,1,6.320,1,9.990,3,22.550
2133,3,17.070,4,19.318,3,21.520,2,45.960,2,16.200,3,48.350,1,5.670,3,20.045,2,13.215,3,20.715,2,10.830,5,28.340,4,33.000,4,22.750,3,18.570,1,9.900,6,52.230,5,27.730,1,6.600,6,50.710
2134,1,7.440,1,5.200,1,6.600,4,28.880,1,12.000,0,0.000,1,6.615,2,13.845,1,6.500,1,11.200,5,40.180,2,12.950,1,8.775,3,19.830,1,4.225,3,29.840,3,23.610,1,6.600,5,127.830,1,13.200
2135,5,136.100,8,75.950,4,32.820,1,6.500,5,30.485,3,119.415,4,30.610,9,85.170,9,180.225,7,53.245,15,118.105,13,125.325,4,41.310,8,65.180,8,72.630,12,87.130,7,58.160,14,122.625,11,102.710,9,79.205
2136,4,55.715,3,27.125,1,2.200,0,0.000,2,10.005,3,36.520,6,38.175,2,36.320,4,204.120,2,11.650,2,13.000,4,94.545,1,12.960,1,6.270,2,14.765,1,6.600,9,147.450,1,3.300,3,19.800,6,46.890
2137,3,22.905,2,9.425,8,61.355,6,33.120,5,39.225,1,3.360,8,46.750,6,57.865,13,82.290,7,59.425,9,69.005,13,123.560,11,74.045,9,47.045,10,193.115,10,63.950,5,31.605,8,60.465,8,69.100,5,30.420
2138,3,18.980,3,24.580,1,6.600,3,22.005,3,18.930,2,27.075,3,20.850,6,50.730,5,23.855,3,13.605,2,14.850,4,24.050,7,34.005,8,48.360,5,38.040,6,40.735,3,25.750,8,54.220,5,44.400,2,14.570
2140,1,3.300,2,8.325,0,0.000,2,12.720,0,0.000,0,0.000,1,10.175,0,0.000,1,6.380,2,21.510,2,16.960,0,0.000,0,0.000,1,19.800,4,147.585,3,89.995,1,16.250,2,13.200,1,35.310,1,8.510
2141,6,33.560,5,45.755,5,31.875,7,33.440,8,53.695,3,23.335,4,23.835,5,32.075,7,63.540,11,58.530,14,148.470,9,149.245,4,42.825,8,116.670,14,158.505,13,89.715,13,127.315,10,67.090,12,93.115,10,70.895
2142,4,17.960,4,25.560,8,77.370,3,32.410,5,52.800,5,64.750,2,12.565,4,54.450,3,19.605,5,32.175,8,50.400,10,194.190,3,30.600,7,90.750,3,49.755,8,51.990,7,46.040,9,214.980,15,115.350,3,25.790
2143,5,29.430,4,116.870,7,46.147,2,17.400,2,12.510,4,31.205,4,24.950,5,30.420,4,26.000,4,30.210,6,166.985,3,19.800,1,5.940,2,12.900,5,43.615,6,48.175,5,38.660,2,43.430,9,65.445,2,13.320
2144,12,78.635,11,77.625,7,111.870,7,45.495,4,23.550,8,121.910,9,55.550,7,61.490,4,50.840,9,123.545,14,162.950,13,329.510,12,85.835,9,60.825,8,58.945,8,59.880,9,66.755,10,178.045,13,92.615,11,89.020
2145,23,255.130,31,465.007,30,235.230,19,112.710,43,302.090,27,184.730,38,335.845,27,234.360,38,241.325,60,688.525,52,524.390,61,536.615,36,254.570,48,371.165,52,420.355,43,320.605,61,685.285,45,417.690,69,679.175,37,471.345
2146,8,45.285,7,34.455,7,37.410,1,6.600,7,41.475,7,49.600,9,52.890,8,51.910,7,45.585,17,106.960,18,111.690,17,102.325,14,89.525,19,132.425,12,73.710,11,76.450,22,152.965,16,99.930,18,138.045,20,128.810
2147,16,100.745,27,205.935,28,223.160,19,132.890,19,163.650,26,183.465,27,280.695,26,205.995,15,101.285,37,204.175,45,362.880,44,343.635,26,173.980,35,218.015,30,204.445,18,111.700,33,222.035,31,285.110,31,401.560,27,192.110
2148,24,152.635,29,230.954,15,91.665,21,157.565,37,353.035,37,335.230,39,465.240,26,281.550,54,430.860,53,368.230,54,506.450,52,362.500,46,336.740,33,287.340,52,769.523,34,234.570,33,425.560,43,310.745,73,748.340,46,436.185
